u,v,length_m,speed_kmh,rank,has_traffic_light,light_delay_s,counter_zone
90312674,90312815,94.99,40.0,residential,False,21,82903274
90312815,1800317437,41.09,40.0,residential,False,21,82903274
90312815,1800317435,67.54,36.18279569892473,residential,False,24,82903274
93663935,301844576,72.28,36.18279569892473,residential,False,29,12901492583
93663935,90309025,151.34,36.18279569892473,residential,False,15,12901492583
93663935,93663944,193.54,36.18279569892473,residential,False,31,12901492583
93663944,301839961,369.43,36.18279569892473,residential,False,32,12908641424
93663944,93663935,193.54,36.18279569892473,residential,False,35,12908641424
93663944,1333770421,60.67,36.18279569892473,residential,False,19,12908641424
93692703,93693054,38.49,36.18279569892473,residential,False,29,82686004
93692703,256757666,66.8,36.18279569892473,residential,False,28,82686004
93692703,4749469080,85.88,36.18279569892473,residential,False,12,82686004
93692703,256757525,62.54,36.18279569892473,residential,False,31,82686004
93693054,11175089863,2.48,36.18279569892473,residential,False,14,82903274
93693055,256757878,159.15,36.18279569892473,residential,False,20,82903274
93693055,93693058,64.36,36.18279569892473,residential,True,13,82903274
93693058,6879900300,77.64,36.18279569892473,residential,False,17,82903274
93693058,12402699743,190.39,53.482142857142854,secondary,False,19,82903274
93693058,6879858982,97.42,53.482142857142854,secondary,False,13,82903274
93719896,6391508868,42.81,36.18279569892473,residential,False,15,256619924
93719896,2023218681,128.87,36.18279569892473,residential,False,21,256619924
93719896,469167673,39.6,36.18279569892473,residential,False,32,256619924
93731105,301854066,170.01,36.18279569892473,residential,False,14,12901492583
93731105,254293854,47.69,44.02390438247012,tertiary,False,26,12901492583
93731105,301851944,323.34,44.02390438247012,tertiary,False,22,12901492583
93731105,12504156319,32.08,36.18279569892473,residential,False,23,12901492583
93731118,301842891,65.63,44.02390438247012,tertiary,False,29,12901492583
93731118,301852815,169.83,44.02390438247012,tertiary,False,14,12901492583
93731118,1947826941,69.26,36.18279569892473,residential,False,28,12901492583
93731120,1947826941,8.0,36.18279569892473,residential,False,22,12901492583
93731120,90309030,27.71,36.18279569892473,residential,False,23,12901492583
93731120,13147652158,221.85,36.18279569892473,residential,False,15,12901492583
93731127,12918837630,76.4,60.0,secondary,False,25,11253757267
93731127,78452168,247.53,60.0,secondary,False,30,11253757267
93731127,301851937,117.92,36.18279569892473,residential,False,27,11253757267
93731215,256386115,67.78,60.0,secondary,False,32,147963281
93731215,301854712,155.43,60.0,secondary,False,30,147963281
93731215,93731278,54.06,36.18279569892473,residential,False,15,147963281
93731278,6980418756,136.48,36.18279569892473,residential,False,27,147963281
93731278,93731215,54.06,36.18279569892473,residential,False,15,147963281
93731278,301854898,85.37,36.18279569892473,residential,False,25,147963281
93731278,301854712,161.9,36.18279569892473,residential,False,19,147963281
93731379,2502581408,7.82,36.18279569892473,residential,False,14,93731379
93731379,6363700405,54.47,60.0,residential,False,15,93731379
93731945,1800317418,27.23,36.18279569892473,residential,False,20,93731379
93736189,301373009,143.61,36.18279569892473,residential,False,24,388276886
93736189,6222563285,73.82,36.18279569892473,residential,False,29,388276886
93736189,388277720,137.99,36.18279569892473,residential,False,11,388276886
93736197,6222563286,86.5,36.18279569892473,residential,False,21,82686004
93736197,83741805,14.76,36.18279569892473,residential,False,10,82686004
93736197,388278151,29.96,36.18279569892473,residential,False,25,82686004
93736208,93739029,237.59,36.18279569892473,residential,False,14,82686004
93736208,256759939,369.74,36.18279569892473,residential,False,16,82686004
93736208,93736213,54.97,36.18279569892473,residential,False,22,82686004
93736213,256756610,159.05,36.18279569892473,residential,False,27,82686004
93736213,93736218,148.34,36.18279569892473,residential,False,26,82686004
93736213,93736208,54.97,36.18279569892473,residential,False,30,82686004
93736218,93736224,99.76,36.18279569892473,residential,False,25,82686004
93736218,93924527,509.8,36.18279569892473,residential,False,23,82686004
93736218,93736213,148.34,36.18279569892473,residential,False,31,82686004
93736224,6360811541,37.08,36.18279569892473,residential,False,25,82686004
93736224,6360811548,127.31,36.18279569892473,residential,False,23,82686004
93736224,93736218,99.76,36.18279569892473,residential,False,32,82686004
93736232,6865001810,7.04,36.18279569892473,residential,False,24,82686004
93736232,93736233,17.82,36.18279569892473,residential,False,25,82686004
93736232,256759282,52.95,36.18279569892473,residential,False,15,82686004
93736233,256759280,77.89,36.18279569892473,residential,False,12,82686004
93736233,93736232,17.82,36.18279569892473,residential,False,28,82686004
93736233,93736238,69.71,36.18279569892473,residential,False,10,82686004
93736238,6361377220,51.91,36.18279569892473,residential,False,35,82903274
93736238,93736233,69.71,36.18279569892473,residential,False,34,82903274
93736238,6361282593,60.17,36.18279569892473,residential,False,17,82903274
93739029,93736208,237.59,36.18279569892473,residential,False,19,82686004
93739029,6355421110,84.4,36.18279569892473,residential,False,11,82686004
93739029,83741800,312.85,36.18279569892473,residential,False,18,82686004
93744697,4766214005,272.31,36.18279569892473,residential,False,17,320050383
93744705,12890170209,8.8,36.18279569892473,residential,False,27,320050383
93744705,2019647284,153.36,36.18279569892473,residential,False,19,320050383
93744705,4766214005,70.47,36.18279569892473,residential,False,15,320050383
93746054,2019647284,19.92,36.18279569892473,residential,False,34,320050383
93746054,6904082952,149.18,36.18279569892473,residential,False,24,320050383
93746054,82701724,212.74,36.18279569892473,residential,False,28,320050383
93748033,82626575,68.54,36.18279569892473,residential,False,33,320050383
93748033,12891960792,50.86,36.18279569892473,residential,False,34,320050383
93756503,2958286625,26.94,36.18279569892473,residential,False,34,320981769
93756503,256896956,42.25,36.18279569892473,residential,False,25,320981769
93756503,254312439,138.81,30.0,residential,False,27,320981769
93768087,89046510,352.68,36.18279569892473,residential,False,26,320981769
93768087,93770129,146.35,36.18279569892473,residential,False,13,320981769
93768087,739119201,165.91,36.18279569892473,residential,False,28,320981769
93770129,93768087,146.35,36.18279569892473,residential,False,13,320981769
93770129,82908424,405.4,36.18279569892473,residential,False,18,320981769
93770129,1130903101,43.6,36.18279569892473,residential,False,34,320981769
93771678,89047144,124.98,36.18279569892473,residential,False,27,320981769
93775484,12887953571,26.53,36.18279569892473,residential,False,21,320981769
93775484,93775532,101.65,36.18279569892473,residential,False,27,320981769
93775484,8270287414,105.21,36.18279569892473,residential,False,34,320981769
93775495,1973960017,97.0,36.18279569892473,residential,False,11,320981769
93775495,8270287414,195.63,36.18279569892473,residential,False,34,320981769
93775495,4736682690,164.0,36.18279569892473,residential,False,33,320981769
93775506,310546141,280.6,45.0,unclassified,False,24,320981769
93775506,6914010703,119.31,36.18279569892473,residential,False,27,320981769
93775506,1973960017,264.36,36.18279569892473,residential,False,16,320981769
93775523,1804727611,53.8,36.18279569892473,residential,False,23,320981769
93775523,8274213850,56.02,36.18279569892473,residential,False,13,320981769
93775523,8274213961,69.72,36.18279569892473,residential,False,33,320981769
93775529,8274214113,79.68,36.18279569892473,residential,False,30,320981769
93775529,1804727611,196.58,36.18279569892473,residential,False,34,320981769
93775529,4050579849,236.03,36.18279569892473,residential,False,17,320981769
93775532,93775484,101.65,36.18279569892473,residential,False,19,320981769
93775532,82911041,92.96,36.18279569892473,residential,False,11,320981769
93775532,93777616,192.42,36.18279569892473,residential,False,24,320981769
93777160,93777162,74.65,36.18279569892473,residential,False,18,320981769
93777160,82619403,71.89,36.18279569892473,residential,False,21,320981769
93777160,82619401,51.12,36.18279569892473,residential,False,12,320981769
93777162,93777167,119.83,36.18279569892473,residential,False,24,320981769
93777162,93777160,74.65,36.18279569892473,residential,False,13,320981769
93777162,6903978271,84.53,36.18279569892473,residential,False,34,320981769
93777167,12887891811,10.5,36.18279569892473,residential,False,35,320981769
93777167,93777162,119.83,36.18279569892473,residential,False,17,320981769
93777167,1474127531,130.23,36.18279569892473,residential,False,16,320981769
93777616,93775532,192.42,36.18279569892473,residential,False,35,320981769
93810391,1363680969,109.37,36.18279569892473,residential,False,33,82903274
93810395,1363680978,15.06,36.18279569892473,residential,False,28,82903274
93810395,12912452188,53.3,36.18279569892473,residential,False,32,82903274
93810395,1363680969,97.9,36.18279569892473,residential,False,21,82903274
93810396,1363680978,44.9,36.18279569892473,residential,False,32,82903274
93810396,1365350489,187.26,36.18279569892473,residential,False,29,82903274
93810396,93810398,89.14,36.18279569892473,residential,False,30,82903274
93810398,6865147006,41.74,36.18279569892473,residential,False,23,82903274
93810398,93810396,89.14,36.18279569892473,residential,False,15,82903274
93810398,6579136827,16.3,36.18279569892473,residential,False,29,82903274
93810398,11346001732,24.19,40.0,residential,False,14,82903274
93810858,1363739538,39.06,36.18279569892473,residential,False,35,82903274
93810858,1365350489,29.45,36.18279569892473,residential,False,16,82903274
93810858,93812208,93.65,36.18279569892473,residential,False,16,82903274
93810858,1365350459,56.14,36.18279569892473,residential,False,35,82903274
93812208,6369164825,33.5,36.18279569892473,residential,False,11,82903274
93812208,6865147006,145.49,36.18279569892473,residential,False,28,82903274
93812208,93810858,93.65,36.18279569892473,residential,False,21,82903274
93812216,6369164837,6.51,36.18279569892473,residential,False,27,82903274
93812216,1363821593,9.25,36.18279569892473,residential,False,18,82903274
93812216,1392818690,183.48,36.18279569892473,residential,False,29,82903274
93812222,1021671188,11.56,36.18279569892473,residential,False,27,847937526
93812222,12903810134,53.21,36.18279569892473,residential,False,15,847937526
93812222,93812223,29.28,36.18279569892473,residential,False,20,847937526
93812223,93812222,29.28,36.18279569892473,residential,False,32,847937526
93812223,1365350488,54.68,36.18279569892473,residential,False,19,847937526
93812223,93812227,65.76,36.18279569892473,residential,False,19,847937526
93812227,1363821581,60.65,36.18279569892473,residential,False,28,847937526
93812227,93812230,108.99,36.18279569892473,residential,False,18,847937526
93812227,93812223,65.76,36.18279569892473,residential,False,26,847937526
93812230,1365350443,35.26,36.18279569892473,residential,False,31,847937526
93812230,93812227,108.99,36.18279569892473,residential,False,13,847937526
93812230,93812231,28.84,36.18279569892473,residential,False,14,847937526
93812230,1365350493,71.17,36.18279569892473,residential,False,34,847937526
93812231,93815166,128.1,36.18279569892473,residential,False,35,847937526
93812231,93812230,28.84,36.18279569892473,residential,False,23,847937526
93812231,1021671162,102.84,36.18279569892473,residential,False,11,847937526
93812802,1365076761,23.99,40.0,residential,False,18,82903274
93812802,93813609,69.09,36.18279569892473,residential,False,30,82903274
93812802,93812803,71.44,40.0,residential,False,14,82903274
93812803,6391782810,168.08,36.18279569892473,residential,False,32,82903274
93812803,1365076799,26.55,40.0,residential,False,14,82903274
93812803,93812802,71.44,40.0,residential,False,17,82903274
93812806,6579136831,26.78,36.18279569892473,residential,True,14,82903274
93812806,1754988714,15.38,40.0,residential,False,32,82903274
93812806,5127810794,29.94,40.0,residential,False,20,82903274
93812806,1365076799,47.6,36.18279569892473,residential,False,17,82903274
